id,belongs_to_collection,budget,genres,homepage,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,runtime,spoken_languages,status,tagline,title,Keywords,cast,crew,revenue,adult,backdrop_path,video,vote_average,vote_count
24103,,13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}, {'id': 10402, 'name': 'Music'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}]",,tt0091178,en,Haunted Honeymoon,"Radio personalities Larry Abbot and Vickie Pearle are stars of a mystery show. Since they announced their engagement, Larry has been plagued by speech problems and, seeking out an unconventional cure, he returns to his boyhood home, a mansion in the countryside, bringing Vickie along. Larry reunites with numerous family members, but discovers that there are sinister things afoot within the walls of the creepy estate.",5.881,/jBCucUiw7Incipok1xvUa9AVhW.jpg,"[{'id': 41, 'logo_path': '/xAot4SSOIHiWQ2WEnVXYGR1lce9.png', 'name': 'Orion Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",1986-07-25,82,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,…A Comedy Chiller,Haunted Honeymoon,,,,8033397,False,/3oQbVh2x1V4T2KoMvexykxHKixR.jpg,False,5.359,142.0
84188,,270000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",http://www.magpictures.com/compliance,tt1971352,en,Compliance,"On a particularly busy day at a suburban Ohio fast food restaurant, manager Sandra receives a phone call from a police officer saying that an employee has stolen money from a customer.",15.059,/bLdu28fr9txYlHLmEOyGplDT3nH.jpg,"[{'id': 12649, 'logo_path': None, 'name': 'Bad Cop / Bad Cop', 'origin_country': ''}, {'id': 12650, 'logo_path': '/nGzVgMmnnaArZG3Dw1Qxmke37vH.png', 'name': 'Dogfish Pictures', 'origin_country': 'US'}, {'id': 10989, 'logo_path': None, 'name': 'Muskat Filmed Properties', 'origin_country': 'US'}, {'id': 28286, 'logo_path': '/m4zzuwJbTrqw5qZHoXpySkC87jE.png', 'name': 'Low Spark Films', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2012-08-23,90,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,How far would you go?,Compliance,,,,592116,False,/bJFxaUVjvJWC8dmilVW5zcLhWOr.jpg,False,6.365,611.0
1492,,47000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",,tt0103594,en,1492: Conquest of Paradise,1492: Conquest of Paradise depicts Christopher Columbus’ discovery of The New World and his effect on the indigenous people.,22.169,/glNQqBfVI9imY8TgenOwmWXbMff.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 9, 'logo_path': '/nda3dTUYdDrJ6rZqBpYvY865aDv.png', 'name': 'Gaumont', 'origin_country': 'FR'}, {'id': 591, 'logo_path': '/q5I5RDwMEiqoNmfaJgd2LraEOJY.png', 'name': 'France 3 Cinéma', 'origin_country': 'FR'}, {'id': 634, 'logo_path': None, 'name': 'ABC Pictures', 'origin_country': 'US'}, {'id': 10899, 'logo_path': None, 'name': 'Due West', 'origin_country': ''}, {'id': 10900, 'logo_path': None, 'name': 'Cyrkfilms', 'origin_country': ''}, {'id': 10901, 'logo_path': '/8dNHWgUlJNz9HHLtcdsz04jRtyi.png', 'name': 'Ministère de la culture', 'origin_country': 'FR'}, {'id': 10902, 'logo_path': None, 'name': 'Spanish Ministry of Culture', 'origin_country': ''}, {'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}, {'id': 22997, 'logo_path': None, 'name': 'Légende Films', 'origin_country': 'FR'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-10-09,154,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Latin', 'iso_639_1': 'la', 'name': 'Latin'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,"Centuries before the exploration of space, there was another voyage into the unknown.",1492: Conquest of Paradise,,,,7191399,False,/zvQxdWJ1Lb7JNF072EyHcx3kOvE.jpg,False,6.2,752.0
25059,"{'id': 43058, 'name': 'Homeward Bound Collection', 'poster_path': '/aRbOTiROQIARTaTlh3E10TevUf7.jpg', 'backdrop_path': '/9At1WHGh150qwlO0Z5Jhvr8Z0Ig.jpg'}",0,"[{'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",,tt0116552,en,Homeward Bound II: Lost in San Francisco,"When the pets accidentally get separated from their vacationing owners, Chance, Shadow, and Sassy navigate the mean streets of San Francisco, trying to find their home across the Golden Gate Bridge. But the road is blocked by a series of hazards, both man and beast.",19.238,/kfYawa9SF9MQ3ae0TXAfhDLFGv7.jpg,"[{'id': 2, 'logo_path': '/wdrCwmRnLFJhEoH8GSfymY85KHT.png', 'name': 'Walt Disney Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",1996-03-08,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Your favorite talking animals are back!,Homeward Bound II: Lost in San Francisco,,,,32709423,False,/3mDEg0XfqThTVs45Y6IpYuLYsmr.jpg,False,6.541,426.0
10906,"{'id': 10789, 'name': 'Pet Sematary Collection', 'poster_path': '/iySOPKFg4DgtjY9ySsJZoccMcIB.jpg', 'backdrop_path': '/eKHGPVeytlBfJdHGidsceilG9sR.jpg'}",8000000,"[{'id': 27, 'name': 'Horror'}]",,tt0105128,en,Pet Sematary II,"The ""sematary"" is up to its old zombie-raising tricks again. This time, the protagonists are Jeff Matthews, whose mother died in a Hollywood stage accident, and Drew Gilbert, a boy coping with an abusive stepfather.",29.588,/9g6ngNlHOfMfQnaKkw9468p67d4.jpg,"[{'id': 4, 'logo_path': '/gz66EfNoYPqHTYI4q9UEN4CbHRc.png', 'name': 'Paramount', 'origin_country': 'US'}, {'id': 3264, 'logo_path': None, 'name': 'Columbus Circle Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-08-28,100,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Raise Some Hell.,Pet Sematary II,,,,17092453,False,/yLGlSNfVVidVeanH6vY8ZntdPiy.jpg,False,5.38,483.0
2267,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}]",http://www.mimzy.com,tt0768212,en,The Last Mimzy,"Two siblings begin to develop special talents after they find a mysterious box of toys, and soon their parents and even their teacher are drawn into a strange new world – and find a task ahead of them that is far more important than any of them could imagine.",18.595,/jnLXcQFx4hSKDNG1P6RMz4v5jje.jpg,"[{'id': 12, 'logo_path': '/mevhneWSqbjU22D1MXNd4H9x0r0.png', 'name': 'New Line Cinema', 'origin_country': 'US'}, {'id': 20569, 'logo_path': None, 'name': 'Michael Phillips Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2007-02-09,94,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Spanish', 'iso_639_1': 'es', 'name': 'Español'}]",Released,The future is trying to tell us something.,The Last Mimzy,,,,27308918,False,/zzhXcdGij5MPfrnpNoC6dKhgT8M.jpg,False,6.289,428.0
61225,,0,"[{'id': 18, 'name': 'Drama'}]",,tt0103747,en,The Babe,"A chronicle of Babe Ruth's phenomenal story--from his hard knock beginnings at a Baltimore orphanage, to his meteoric rise to baseball superstardom and his poignant retirement from the game. His amazing career included seven American League pennants, four World Series championships, two tempestuous marriages and a wild lifestyle that earned him numerous suspensions.",10.381,/lso2f5jbglHtGke2A8NwRkcfxF6.jpg,"[{'id': 51560, 'logo_path': None, 'name': 'Waterhorse Productions', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 20986, 'logo_path': None, 'name': 'Finnegan/Pinchuk Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-04-17,115,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,There Was Only One.,The Babe,,,,17530973,False,/hVdShIAGiWMCcg4UKHdTU5l4IkL.jpg,False,5.538,134.0
9615,"{'id': 9485, 'name': 'The Fast and the Furious Collection', 'poster_path': '/zQdytnqfsWKJlqazqfMBL2L7aql.jpg', 'backdrop_path': '/z5A5W3WYJc3UVEWljSGwdjDgQ0j.jpg'}",85000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",https://www.thefastsaga.com/fast-saga/ff3,tt0463985,en,The Fast and the Furious: Tokyo Drift,"In order to avoid a jail sentence, Sean Boswell heads to Tokyo to live with his military father. In a low-rent section of the city, Shaun gets caught up in the underground world of drift racing",12.795,/46xqGOwHbh2TH2avWSw3SMXph4E.jpg,"[{'id': 103453, 'logo_path': None, 'name': 'MP Munich Pape Filmproductions', 'origin_country': ''}, {'id': 333, 'logo_path': '/5xUJfzPZ8jWJUDzYtIeuPO4qPIa.png', 'name': 'Original Film', 'origin_country': 'US'}, {'id': 7295, 'logo_path': '/62E1B91PxZw8q4KNkge5Qemo7EM.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'JP', 'name': 'Japan'}, {'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'TH', 'name': 'Thailand'}]",2006-06-03,104,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}, {'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,"On the streets of Tokyo, speed needs no translation.",The Fast and the Furious: Tokyo Drift,,,,158964610,False,/dMARcKLrv0T7kVJ4iQR3vqTTdtT.jpg,False,6.462,6310.0
56272,"{'id': 86668, 'name': 'Elektra Luxx Collection', 'poster_path': '/9RFoHjIPCWdAPOBLX1AhhgQOdKA.jpg', 'backdrop_path': '/o2fZZfJH3c3EB8DXWz7jenonlCm.jpg'}",0,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",http://www.elektraluxx-movie.com/,tt1340773,en,Elektra Luxx,"A favor for a woman from her past throws the life of a pregnant, retired porn star into chaos.",8.736,/eLv57AjGugpx2shfaq9crEBVioL.jpg,"[{'id': 5295, 'logo_path': None, 'name': 'Gato Negro Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2011-03-11,98,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,From adult film star to functioning adult.,Elektra Luxx,,,,10,False,/viwOsqPOSBS519lT9zGqXH8kpbC.jpg,False,4.696,130.0
39833,,1000000,"[{'id': 18, 'name': 'Drama'}, {'id': 37, 'name': 'Western'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",,tt0049452,en,Love Me Tender,"At the end of the Civil War, a Confederate team is ordered to rob a Union payroll train but the war ends leaving these men with their Union loot, until the Feds come looking for it.",9.543,/4PdRIIrBN4q8H7f8yGbd0ScpTjh.jpg,"[{'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1956-11-15,89,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Love him strong... Love him sweet... Love him tender!,Love Me Tender,,,,9000000,False,/48oxvgG5yrMPA2f9cPEhi9mHOV4.jpg,False,6.1,75.0
10991,"{'id': 34055, 'name': 'Pokémon Collection', 'poster_path': '/oUdOt0VbJQnkLwOiQLPJLxH8oCA.jpg', 'backdrop_path': '/xQM02GXLgC0HxMHOCUIxTsjzi1O.jpg'}",16000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 16, 'name': 'Animation'}, {'id': 28, 'name': 'Action'}, {'id': 10751, 'name': 'Family'}]",https://www.warnerbros.com/movies/pokemon-3-movie,tt0235679,ja,劇場版ポケットモンスター 結晶塔の帝王 ENTEI,"When Molly Hale's sadness of her father's disappearance gets to her, she unknowingly uses the Unown to create her own dream world along with Entei, who she believes to be her father. When Entei kidnaps Ash's mother, Ash along with Misty & Brock invade the mansion looking for his mom and trying to stop the mysteries of Molly's Dream World and Entei!",29.658,/g2C95ubS56O1ITXy1MgC69kAwF0.jpg,"[{'id': 12288, 'logo_path': '/e4dQAqZD374H5EuM0W1ljEBWTKy.png', 'name': 'Nintendo', 'origin_country': 'JP'}, {'id': 5372, 'logo_path': '/tPtJc2rCOTHEzJQPStT6m3dI0eK.png', 'name': 'OLM', 'origin_country': 'JP'}, {'id': 3034, 'logo_path': '/kGRavMqgyx4p2X4C96bjRCj50oI.png', 'name': 'TV Tokyo', 'origin_country': 'JP'}, {'id': 198169, 'logo_path': None, 'name': 'Pikachu Project 2000', 'origin_country': 'JP'}, {'id': 9149, 'logo_path': '/isLUpud9N56ifftJZ4XvzwBBpoG.png', 'name': 'Shogakukan', 'origin_country': 'JP'}, {'id': 7967, 'logo_path': '/4W9ByL6mMDn9UOHh8oGD36l3BnN.png', 'name': 'Media Factory', 'origin_country': 'JP'}, {'id': 11644, 'logo_path': '/1fhfHRzI3GrXRjfuGTLaERshdzu.png', 'name': 'Tomy', 'origin_country': 'JP'}, {'id': 12307, 'logo_path': None, 'name': 'Creatures', 'origin_country': 'JP'}, {'id': 5399, 'logo_path': None, 'name': 'GAME FREAK', 'origin_country': 'JP'}, {'id': 8157, 'logo_path': '/yHOC2PPmj6j2zzRqwdufCZauFxI.png', 'name': 'East Japan Marketing & Communications', 'origin_country': 'JP'}, {'id': 5261, 'logo_path': None, 'name': 'Shogakukan Production', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2000-07-08,74,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,This spring the Unown spells adventure.,Pokémon 3: The Movie,,,,68411275,False,/6X3qdsHcwu06GiiXwwNRWzfJ5oJ.jpg,False,6.522,586.0
271200,"{'id': 980665, 'name': 'Heropanti Collection', 'poster_path': '/uHWTpCwDxXb8IrpdQCTn6npOFr8.jpg', 'backdrop_path': '/wLbSsoRullhABWMg6hfdoSwhzWo.jpg'}",4200000,"[{'id': 10749, 'name': 'Romance'}, {'id': 28, 'name': 'Action'}]",,tt3142232,hi,हीरोपंती,Two young people find love despite the violent landscape in which they live.,7.327,/o5QOtVJvt5dtiJiJTjv1smiOgF6.jpg,"[{'id': 60536, 'logo_path': '/chMIfiURhqvr6eWCrzxIwuaWVeN.png', 'name': 'Nadiadwala Grandson Entertainment', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2014-05-23,146,"[{'english_name': 'Hindi', 'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,,Heropanti,,,,10000000,False,/6v4MFaC6FWHsZ6HhWneSBzoPAlh.jpg,False,5.87,50.0
2613,,0,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",,tt0105165,en,Prelude to a Kiss,"A couple fall in love despite the girl's pessimistic outlook. As they struggle to come to terms with their relationship, something supernatural happens that tests it.",7.097,/2jircyuuGwx7OtFcSMVVXW0fNvv.jpg,"[{'id': 89313, 'logo_path': None, 'name': 'Gruskoff/Levy Company', 'origin_country': ''}, {'id': 89314, 'logo_path': None, 'name': 'ML Film Entertainment International', 'origin_country': ''}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1992-07-10,105,"[{'english_name': 'Dutch', 'iso_639_1': 'nl', 'name': 'Nederlands'}, {'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"If you can't believe your eyes, trust your heart.",Prelude to a Kiss,,,,22697691,False,/l7Qi8DAsPfiqejik3C71d8qLyl4.jpg,False,5.596,104.0
46528,,42000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 37, 'name': 'Western'}, {'id': 53, 'name': 'Thriller'}]",http://www.iamrogue.com/thewarriorsway,tt1032751,en,The Warrior's Way,A warrior-assassin is forced to hide in a small town in the American Badlands after refusing a mission.,26.066,/kfloVZk0uGkSftjD6DI8ZWUsrrI.jpg,"[{'id': 2965, 'logo_path': None, 'name': 'SCS Entertainment', 'origin_country': 'KR'}, {'id': 3657, 'logo_path': '/2YXnZa6yPjxdHKzBLgmf57D8QpM.png', 'name': 'Sidus', 'origin_country': 'KR'}, {'id': 7295, 'logo_path': '/62E1B91PxZw8q4KNkge5Qemo7EM.png', 'name': 'Relativity Media', 'origin_country': 'US'}, {'id': 134, 'logo_path': None, 'name': 'Rogue Pictures', 'origin_country': 'US'}, {'id': 7498, 'logo_path': None, 'name': 'Sad Flutes', 'origin_country': ''}, {'id': 7497, 'logo_path': None, 'name': 'Fuse Media', 'origin_country': ''}, {'id': 12320, 'logo_path': None, 'name': 'Wellmade Entertainment', 'origin_country': ''}, {'id': 118844, 'logo_path': None, 'name': 'Kathy Morgan International', 'origin_country': 'US'}]","[{'iso_3166_1': 'IN', 'name': 'India'}, {'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'KR', 'name': 'South Korea'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-12-01,100,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Assassin. Hero. Legend.,The Warrior's Way,,,,11087569,False,/6FhmSHAmSjm5FGpLe2xqAl7ekFP.jpg,False,6.542,577.0
9556,"{'id': 45154, 'name': 'Darkman Collection', 'poster_path': '/gND07X6xlrl4NChZ9xY8rxTZ54L.jpg', 'backdrop_path': '/oVqe4GNZkbWPppmvIyxFmyZNPhx.jpg'}",16000000,"[{'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,tt0099365,en,Darkman,"Dr. Peyton Westlake is on the verge of realizing a major breakthrough in synthetic skin when his laboratory is destroyed by gangsters. Having been burned beyond recognition and forever altered by an experimental medical procedure, Westlake becomes known as Darkman, assuming alternate identities in his quest for revenge and a new life with a former love.",19.835,/u3CHG0I5VPFaIbA6pdU0n2W813s.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}, {'id': 467, 'logo_path': None, 'name': 'Renaissance Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1990-08-24,95,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"They destroyed everything he had, everything he was. Now, crime has a new enemy and justice has a new face.",Darkman,,,,48878502,False,/zpcmQo7KIx8HgWrqJqANifmGdjG.jpg,False,6.399,1207.0
443319,,2800000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",http://phoenixforgotten.com/,tt6574272,en,Phoenix Forgotten,"20 years after three teenagers disappeared in the wake of mysterious lights appearing above Phoenix, Arizona, unseen footage from that night has been discovered, chronicling the final hours of their fateful expedition.",13.353,/q0BbjmTPSqF1QnZxHNc1GQ4JIHc.jpg,"[{'id': 1645, 'logo_path': '/6Ry6uNBaa0IbbSs1XYIgX5DkA9r.png', 'name': 'Scott Free Productions', 'origin_country': 'GB'}, {'id': 39644, 'logo_path': '/ls2IbZacuJSJL37SXu8uwDjKvdC.png', 'name': 'Cinelou Films', 'origin_country': 'US'}, {'id': 25, 'logo_path': '/qZCc1lty5FzX30aOCVRBLzaVmcp.png', 'name': '20th Century Fox', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-04-21,87,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Based on Shocking Untold True Events,Phoenix Forgotten,,,,3600000,False,/3RXc6plqoqXUFTsgMe41HBml9Pp.jpg,False,5.942,251.0
